0.135994424	0.136993424
0.136994424	0.137993424
0.137994424	0.138993424
0.138994424	0.139993424
0.139994424	0.140993424
0.140994424	0.141993424
0.141994424	0.142993424
0.142994424	0.143993424
0.143994424	0.144993424
0.144994424	0.145993424
0.145994424	0.146993424
0.146994424	0.147993424
0.147994424	0.148993424
0.148994424	0.149993424
0.149994424	0.150993424
0.150994424	0.151993424
0.151994424	0.152993424
0.152994424	0.153993424
0.153994424	0.154993424
0.154994424	0.155993424
0.155994424	0.156993424
0.156994424	0.157993424
0.157994424	0.158993424
0.158994424	0.159993424
0.159994424	0.160993424
0.160994424	0.161993424
0.161994424	0.162993424
0.162994424	0.163993424
0.163994424	0.164993424
0.164994424	0.165993424
0.165994424	0.166993424
0.166994424	0.167993424
0.167994424	0.168993424
0.168994424	0.169993424
0.169994424	0.170993424
0.170994424	0.171993424
0.171994424	0.172993424
0.172994424	0.173993424
0.173994424	0.174993424
0.174994424	0.175993424
0.175994424	0.176993424
0.176994424	0.177993424
0.177994424	0.178993424
0.178994424	0.179993424
0.179994424	0.180993424
0.180994424	0.181993424
0.181994424	0.182993424
0.182994424	0.183993424
0.183994424	0.184993424
0.184994424	0.185993424
0.185994424	0.186993424
0.186994424	0.187993424
0.187994424	0.188993424
0.188994424	0.189993424
0.189994424	0.190993424
0.190994424	0.191993424
0.191994424	0.192993424
0.192994424	0.193993424
0.193994424	0.194993424
0.194994424	0.195993424
0.195994424	0.196993424
0.196994424	0.197993424
0.197994424	0.198993424
0.198994424	0.199993424
0.199994424	0.200993424
0.200994424	0.201993424
0.201994424	0.202993424
0.202994424	0.203993424
0.203994424	0.204993424
0.204994424	0.205993424
0.205994424	0.206993424
0.206994424	0.207993424
0.207994424	0.208993424
0.208994424	0.209993424
0.209994424	0.210993424
0.210994424	0.211993424
0.211994424	0.212993424
0.212994424	0.213993424
0.213994424	0.214993424
0.214994424	0.215993424
0.215994424	0.216993424
0.216994424	0.217993424
0.217994424	0.218993424
0.218994424	0.219993424
0.219994424	0.220993424
0.220994424	0.221993424
0.221994424	0.222993424
0.222994424	0.223993424
0.223994424	0.224993424
0.224994424	0.225993424
0.225994424	0.226993424
0.226994424	0.227993424
0.227994424	0.228993424
0.228994424	0.229993424
0.229994424	0.230993424
0.230994424	0.231993424
0.231994424	0.232993424
0.232994424	0.233993424
0.233994424	0.234993424
0.234994424	0.235993424
0.235994424	0.236993424
0.236994424	0.237993424
0.237994424	0.238993424
0.238994424	0.239993424
0.239994424	0.240993424
0.240994424	0.241993424
0.241994424	0.242993424
0.242994424	0.243993424
0.243994424	0.244993424
0.244994424	0.245993424
0.245994424	0.246993424
0.246994424	0.247993424
0.247994424	0.248993424
0.248994424	0.249993424
0.249994424	0.250993424
0.250994424	0.251993424
0.251994424	0.252993424
0.252994424	0.253993424
0.253994424	0.254993424
0.254994424	0.255993424
0.255994424	0.256993424
0.256994424	0.257993424
0.257994424	0.258993424
0.258994424	0.259993424
0.259994424	0.260993424
0.260994424	0.261993424
0.261994424	0.262993424
0.262994424	0.263993424
0.263994424	0.264993424
0.264994424	0.265993424
0.265994424	0.266993424
0.266994424	0.267993424
0.267994424	0.268993424
0.268994424	0.269993424
0.269994424	0.270993424
0.270994424	0.271993424
0.271994424	0.272993424
0.272994424	0.273993424
0.273994424	0.274993424
0.274994424	0.275993424
0.275994424	0.276993424
0.276994424	0.277993424
0.277994424	0.278993424
0.278994424	0.279993424
0.279994424	0.280993424
0.280994424	0.281993424
0.281994424	0.282993424
0.282994424	0.283993424
0.283994424	0.284993424
0.284994424	0.285993424
0.285994424	0.286993424
0.286994424	0.287993424
0.287994424	0.288993424
0.288994424	0.289993424
0.289994424	0.290993424
0.290994424	0.291993424
0.291994424	0.292993424
0.292994424	0.293993424
0.293994424	0.294993424
0.294994424	0.295993424
0.295994424	0.296993424
0.296994424	0.297993424
0.297994424	0.298993424
0.298994424	0.299993424
0.299994424	0.300993424
0.300994424	0.301993424
0.301994424	0.302993424
0.302994424	0.303993424
0.303994424	0.304993424
0.304994424	0.305993424
0.305994424	0.306993424
0.306994424	0.307993424
0.307994424	0.308993424
0.308994424	0.309993424
0.309994424	0.310993424
0.310994424	0.311993424
0.311994424	0.312993424
0.312994424	0.313993424
0.313994424	0.314993424
0.314994424	0.315993424
0.315994424	0.316993424
0.316994424	0.317993424
0.317994424	0.318993424
0.318994424	0.319993424
0.319994424	0.320993424
0.320994424	0.321993424
0.321994424	0.322993424
0.322994424	0.323993424
0.323994424	0.324993424
0.324994424	0.325993424
0.325994424	0.326993424
0.326994424	0.327993424
0.327994424	0.328993424
0.328994424	0.329993424
0.329994424	0.330993424
0.330994424	0.331093236
